Column Name, P-value, KS Score, Group 1Min, Group 1Q1, Group 1Median, Group 1Q3, Group 1Max, Group 2Min, Group 2Q1, Group 2Median, Group 2Q3, Group 2Max
Column_3219, 0.05512930985938025, 0.12403100775194098, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
Column_673, 0.05815302364097896, 0.12322274881516415, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0
Column_654, 0.05815302364097896, 0.12316764025129812, 0, 0, 0, 0, 1, 0, 0, 0, 0, 7
Column_1528, 0.05815302364097896, 0.12269003269775003, 0, 0, 0, 0, 2, 0, 0, 0, 0, 7
Column_4757, 0.06809222184476627, 0.12015503875969291, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
Column_56, 0.06809222184476627, 0.12015503875969291, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11
Column_3840, 0.06809222184476627, 0.12015503875969291, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
Column_3285, 0.0754936590672104, 0.11798743524744026, 0, 0, 0, 0, 7, 0, 0, 0, 0, 8
Column_770, 0.07944299920064735, 0.1175649362577641, 0, 0, 0, 0, 3, 0, 0, 0, 0, 5
Column_4591, 0.08356539482936787, 0.11670156875712112, 0, 0, 0, 0, 2, 0, 0, 0, 0, 28
Column_3136, 0.08356539482936787, 0.11627906976744484, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
Column_590, 0.08356539482936787, 0.11627906976744484, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31
Column_2527, 0.09235168655233272, 0.11418494434034898, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1
Column_3030, 0.10189777916606357, 0.11247657886035367, 0, 0, 0, 0, 6, 0, 0, 0, 0, 2
Column_768, 0.10189777916606357, 0.11240310077519677, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30
Column_1695, 0.10189777916606357, 0.11240310077519677, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15
Column_3454, 0.10189777916606357, 0.11240310077519677, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5
Column_4754, 0.10189777916606357, 0.11240310077519677, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
Column_4800, 0.10697010207551338, 0.11207244939196814, 0, 0, 1, 1, 4, 0, 0, 1, 1, 3
Column_3527, 0.11224966667072489, 0.11074984385906772, 0, 0, 0, 0, 6, 0, 0, 0, 0, 2
Column_57, 0.11224966667072489, 0.11073147433777708, 0, 0, 0, 0, 4, 0, 0, 0, 0, 1
Column_3125, 0.11774229287977167, 0.1098681068371341, 0, 0, 0, 0, 4, 0, 0, 0, 0, 1
Column_1767, 0.12345380942976569, 0.10900473933649102, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0
Column_3279, 0.1293900421856189, 0.1085271317829487, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57
Column_3075, 0.1293900421856189, 0.1085271317829487, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12
Column_2937, 0.1293900421856189, 0.10773724236746263, 0, 0, 0, 0, 5, 0, 0, 0, 0, 4
Column_730, 0.1293900421856189, 0.10771887284617199, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1
