Column Name, P-value, KS Score, Group 1Min, Group 1Q1, Group 1Median, Group 1Q3, Group 1Max, Group 2Min, Group 2Q1, Group 2Median, Group 2Q3, Group 2Max
Column_3337, 0.4209290251842247, 0.1097560975609736, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11
Column_2154, 0.4502554359224339, 0.10632984901277387, 0, 0, 0, 0, 1, 0, 0, 0, 0, 4
Column_2769, 0.4502554359224339, 0.10632984901277387, 0, 0, 0, 0, 1, 0, 0, 0, 0, 3
Column_475, 0.4502554359224339, 0.10627177700348589, 0, 0, 0, 0, 13, 0, 0, 0, 0, 4
Column_2665, 0.4806353599086889, 0.10476190476190639, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0
Column_1218, 0.4806353599086889, 0.10476190476190639, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0
Column_2874, 0.4806353599086889, 0.10476190476190639, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0
Column_1909, 0.4806353599086889, 0.10476190476190639, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0
Column_989, 0.4806353599086889, 0.10476190476190639, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0
Column_3336, 0.4806353599086889, 0.10476190476190639, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
Column_1883, 0.4806353599086889, 0.10476190476190639, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0
Column_4155, 0.4806353599086889, 0.10476190476190639, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0
Column_1787, 0.4961909953505056, 0.10365853658536384, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11
Column_2316, 0.4961909953505056, 0.10365853658536384, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20
Column_139, 0.4961909953505056, 0.10365853658536384, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
Column_2566, 0.4961909953505056, 0.10365853658536384, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5
Column_3493, 0.4961909953505056, 0.10284552845528616, 0, 0, 0, 0, 12, 0, 0, 0, 0, 4
Column_2265, 0.544142411574198, 0.09988385598141536, 0, 0, 0, 0, 2, 0, 0, 0, 0, 8
